order_id,order_date,product_id,quantity,item_revenue_sar,item_cost_sar,discount_sar
SYN-20250405-2-02,2025-04-05,P011,1,199.0,61.0,19.9
SYN-20250405-2-03,2025-04-05,P012,1,359.0,137.0,0.0
SYN-20250406-0-00,2025-04-06,P008,1,329.0,121.0,32.9
SYN-20250406-0-01,2025-04-06,P009,1,159.0,43.0,15.9
SYN-20250406-0-02,2025-04-06,P010,2,558.0,166.0,55.8
SYN-20250406-1-00,2025-04-06,P011,1,199.0,61.0,19.9
SYN-20250406-1-01,2025-04-06,P012,1,359.0,137.0,35.9
SYN-20250406-1-02,2025-04-06,P001,1,299.0,94.0,0.0
SYN-20250406-1-03,2025-04-06,P002,1,89.0,24.0,0.0
SYN-20250406-1-04,2025-04-06,P003,1,179.0,49.0,0.0
SYN-20250406-1-05,2025-04-06,P004,2,498.0,142.0,0.0
SYN-20250406-1-06,2025-04-06,P005,1,219.0,67.0,0.0
SYN-20250406-1-07,2025-04-06,P006,1,139.0,35.0,0.0
SYN-20250406-1-08,2025-04-06,P007,1,189.0,55.0,18.9
SYN-20250406-1-09,2025-04-06,P008,1,329.0,121.0,32.9
SYN-20250406-1-10,2025-04-06,P009,1,159.0,43.0,0.0
SYN-20250406-2-00,2025-04-06,P002,2,178.0,48.0,0.0
SYN-20250406-2-01,2025-04-06,P003,1,179.0,49.0,0.0
SYN-20250406-2-02,2025-04-06,P004,1,249.0,71.0,0.0
SYN-20250406-2-03,2025-04-06,P005,1,219.0,67.0,0.0
SYN-20250407-0-00,2025-04-07,P001,1,299.0,94.0,0.0
SYN-20250407-0-01,2025-04-07,P002,1,89.0,24.0,0.0
SYN-20250407-0-02,2025-04-07,P003,1,179.0,49.0,17.9
SYN-20250407-0-03,2025-04-07,P004,1,249.0,71.0,0.0
SYN-20250407-0-04,2025-04-07,P005,1,219.0,67.0,0.0
SYN-20250407-1-00,2025-04-07,P004,1,249.0,71.0,0.0
SYN-20250407-1-01,2025-04-07,P005,1,219.0,67.0,0.0
SYN-20250407-1-02,2025-04-07,P006,1,139.0,35.0,0.0
SYN-20250407-1-03,2025-04-07,P007,1,189.0,55.0,0.0
SYN-20250407-1-04,2025-04-07,P008,1,329.0,121.0,32.9
SYN-20250407-1-05,2025-04-07,P009,1,159.0,43.0,0.0
SYN-20250407-1-06,2025-04-07,P010,2,558.0,166.0,55.8
SYN-20250407-1-07,2025-04-07,P011,1,199.0,61.0,0.0
SYN-20250407-1-08,2025-04-07,P012,1,359.0,137.0,0.0
SYN-20250407-1-09,2025-04-07,P001,1,299.0,94.0,29.9
SYN-20250407-1-10,2025-04-07,P002,1,89.0,24.0,0.0
SYN-20250407-1-11,2025-04-07,P003,1,179.0,49.0,17.9
SYN-20250407-2-00,2025-04-07,P007,1,189.0,55.0,0.0
SYN-20250407-2-01,2025-04-07,P008,1,329.0,121.0,0.0
SYN-20250407-2-02,2025-04-07,P009,1,159.0,43.0,0.0
SYN-20250407-2-03,2025-04-07,P010,1,279.0,83.0,0.0
SYN-20250407-2-04,2025-04-07,P011,1,199.0,61.0,0.0
SYN-20250408-0-00,2025-04-08,P006,1,139.0,35.0,0.0
SYN-20250408-0-01,2025-04-08,P007,2,378.0,110.0,0.0
SYN-20250408-0-02,2025-04-08,P008,1,329.0,121.0,0.0
SYN-20250408-0-03,2025-04-08,P009,1,159.0,43.0,0.0
SYN-20250408-0-04,2025-04-08,P010,1,279.0,83.0,0.0
SYN-20250408-0-05,2025-04-08,P011,1,199.0,61.0,19.9
SYN-20250408-0-06,2025-04-08,P012,1,359.0,137.0,0.0
SYN-20250408-0-07,2025-04-08,P001,1,299.0,94.0,0.0
SYN-20250408-0-08,2025-04-08,P002,1,89.0,24.0,0.0
SYN-20250408-1-00,2025-04-08,P009,1,159.0,43.0,0.0
SYN-20250408-1-01,2025-04-08,P010,1,279.0,83.0,0.0
SYN-20250408-1-02,2025-04-08,P011,1,199.0,61.0,0.0
SYN-20250408-1-03,2025-04-08,P012,1,359.0,137.0,0.0
SYN-20250408-1-04,2025-04-08,P001,1,299.0,94.0,0.0
SYN-20250408-1-05,2025-04-08,P002,1,89.0,24.0,0.0
SYN-20250408-1-06,2025-04-08,P003,1,179.0,49.0,17.9
SYN-20250408-1-07,2025-04-08,P004,1,249.0,71.0,24.9
SYN-20250408-1-08,2025-04-08,P005,1,219.0,67.0,21.9
SYN-20250408-1-09,2025-04-08,P006,1,139.0,35.0,0.0
SYN-20250408-2-00,2025-04-08,P012,1,359.0,137.0,35.9
SYN-20250408-2-01,2025-04-08,P001,1,299.0,94.0,0.0
SYN-20250408-2-02,2025-04-08,P002,1,89.0,24.0,0.0
SYN-20250408-2-03,2025-04-08,P003,2,358.0,98.0,35.8
SYN-20250408-2-04,2025-04-08,P004,1,249.0,71.0,0.0
SYN-20250408-2-05,2025-04-08,P005,1,219.0,67.0,21.9
SYN-20250408-2-06,2025-04-08,P006,1,139.0,35.0,0.0
SYN-20250408-2-07,2025-04-08,P007,1,189.0,55.0,0.0
SYN-20250408-2-08,2025-04-08,P008,1,329.0,121.0,0.0
SYN-20250408-2-09,2025-04-08,P009,1,159.0,43.0,0.0
SYN-20250408-2-10,2025-04-08,P010,1,279.0,83.0,0.0
SYN-20250408-2-11,2025-04-08,P011,2,398.0,122.0,0.0
SYN-20250408-2-12,2025-04-08,P012,1,359.0,137.0,0.0
SYN-20250408-2-13,2025-04-08,P001,1,299.0,94.0,0.0
SYN-20250408-2-14,2025-04-08,P002,1,89.0,24.0,0.0
SYN-20250409-0-00,2025-04-09,P011,1,199.0,61.0,0.0
SYN-20250409-0-01,2025-04-09,P012,1,359.0,137.0,0.0
SYN-20250409-0-02,2025-04-09,P001,1,299.0,94.0,0.0
SYN-20250409-0-03,2025-04-09,P002,1,89.0,24.0,0.0
SYN-20250409-1-00,2025-04-09,P002,1,89.0,24.0,0.0
SYN-20250409-1-01,2025-04-09,P003,1,179.0,49.0,0.0
SYN-20250409-1-02,2025-04-09,P004,1,249.0,71.0,0.0
SYN-20250409-1-03,2025-04-09,P005,1,219.0,67.0,0.0
SYN-20250409-1-04,2025-04-09,P006,1,139.0,35.0,0.0
SYN-20250409-1-05,2025-04-09,P007,1,189.0,55.0,0.0
SYN-20250409-1-06,2025-04-09,P008,1,329.0,121.0,32.9
SYN-20250409-1-07,2025-04-09,P009,1,159.0,43.0,15.9
SYN-20250409-2-00,2025-04-09,P005,1,219.0,67.0,0.0
SYN-20250409-2-01,2025-04-09,P006,1,139.0,35.0,13.9
SYN-20250409-2-02,2025-04-09,P007,1,189.0,55.0,0.0
SYN-20250409-2-03,2025-04-09,P008,1,329.0,121.0,32.9
SYN-20250409-2-04,2025-04-09,P009,1,159.0,43.0,0.0
SYN-20250409-2-05,2025-04-09,P010,1,279.0,83.0,0.0
SYN-20250409-2-06,2025-04-09,P011,1,199.0,61.0,0.0
SYN-20250409-2-07,2025-04-09,P012,1,359.0,137.0,0.0
SYN-20250410-0-00,2025-04-10,P004,2,498.0,142.0,49.8
SYN-20250410-0-01,2025-04-10,P005,1,219.0,67.0,0.0
SYN-20250410-0-02,2025-04-10,P006,1,139.0,35.0,0.0
SYN-20250410-0-03,2025-04-10,P007,1,189.0,55.0,18.9
SYN-20250410-0-04,2025-04-10,P008,1,329.0,121.0,0.0
SYN-20250410-0-05,2025-04-10,P009,1,159.0,43.0,0.0
SYN-20250410-0-06,2025-04-10,P010,1,279.0,83.0,0.0
SYN-20250410-0-07,2025-04-10,P011,2,398.0,122.0,0.0
SYN-20250410-0-08,2025-04-10,P012,1,359.0,137.0,0.0
SYN-20250410-0-09,2025-04-10,P001,1,299.0,94.0,0.0
SYN-20250410-1-00,2025-04-10,P007,1,189.0,55.0,0.0
SYN-20250410-1-01,2025-04-10,P008,1,329.0,121.0,0.0
SYN-20250410-1-02,2025-04-10,P009,1,159.0,43.0,0.0
SYN-20250410-1-03,2025-04-10,P010,1,279.0,83.0,0.0
SYN-20250410-1-04,2025-04-10,P011,1,199.0,61.0,0.0
SYN-20250410-1-05,2025-04-10,P012,1,359.0,137.0,0.0
SYN-20250410-1-06,2025-04-10,P001,1,299.0,94.0,0.0
SYN-20250410-1-07,2025-04-10,P002,1,89.0,24.0,0.0
SYN-20250410-1-08,2025-04-10,P003,1,179.0,49.0,17.9
SYN-20250410-1-09,2025-04-10,P004,1,249.0,71.0,0.0
SYN-20250410-2-00,2025-04-10,P010,1,279.0,83.0,27.9
SYN-20250410-2-01,2025-04-10,P011,1,199.0,61.0,19.9
SYN-20250410-2-02,2025-04-10,P012,1,359.0,137.0,35.9
SYN-20250410-2-03,2025-04-10,P001,1,299.0,94.0,29.9
SYN-20250410-2-04,2025-04-10,P002,1,89.0,24.0,0.0
SYN-20250410-2-05,2025-04-10,P003,1,179.0,49.0,17.9
SYN-20250410-2-06,2025-04-10,P004,1,249.0,71.0,24.9
SYN-20250411-0-00,2025-04-11,P009,1,159.0,43.0,0.0
SYN-20250411-0-01,2025-04-11,P010,1,279.0,83.0,27.9
SYN-20250411-0-02,2025-04-11,P011,1,199.0,61.0,0.0
SYN-20250411-0-03,2025-04-11,P012,1,359.0,137.0,0.0
SYN-20250411-0-04,2025-04-11,P001,1,299.0,94.0,0.0
SYN-20250411-1-00,2025-04-11,P012,1,359.0,137.0,0.0
SYN-20250411-1-01,2025-04-11,P001,1,299.0,94.0,0.0
SYN-20250411-1-02,2025-04-11,P002,1,89.0,24.0,8.9
SYN-20250411-1-03,2025-04-11,P003,1,179.0,49.0,0.0
SYN-20250411-1-04,2025-04-11,P004,1,249.0,71.0,0.0
SYN-20250411-1-05,2025-04-11,P005,1,219.0,67.0,21.9
SYN-20250411-1-06,2025-04-11,P006,1,139.0,35.0,0.0
SYN-20250411-1-07,2025-04-11,P007,1,189.0,55.0,18.9
SYN-20250411-1-08,2025-04-11,P008,1,329.0,121.0,0.0
SYN-20250411-1-09,2025-04-11,P009,1,159.0,43.0,0.0
SYN-20250411-1-10,2025-04-11,P010,1,279.0,83.0,0.0
SYN-20250411-1-11,2025-04-11,P011,2,398.0,122.0,0.0
SYN-20250411-2-00,2025-04-11,P003,2,358.0,98.0,0.0
SYN-20250411-2-01,2025-04-11,P004,1,249.0,71.0,0.0
SYN-20250411-2-02,2025-04-11,P005,1,219.0,67.0,0.0
SYN-20250411-2-03,2025-04-11,P006,1,139.0,35.0,0.0
SYN-20250411-2-04,2025-04-11,P007,1,189.0,55.0,0.0
SYN-20250411-2-05,2025-04-11,P008,1,329.0,121.0,0.0
SYN-20250411-2-06,2025-04-11,P009,1,159.0,43.0,0.0
SYN-20250412-0-00,2025-04-12,P002,1,89.0,24.0,0.0
SYN-20250412-0-01,2025-04-12,P003,1,179.0,49.0,17.9
SYN-20250412-0-02,2025-04-12,P004,1,249.0,71.0,0.0
SYN-20250412-0-03,2025-04-12,P005,1,219.0,67.0,0.0
SYN-20250412-0-04,2025-04-12,P006,1,139.0,35.0,13.9
SYN-20250412-0-05,2025-04-12,P007,1,189.0,55.0,18.9
SYN-20250412-0-06,2025-04-12,P008,1,329.0,121.0,0.0
SYN-20250412-1-00,2025-04-12,P005,1,219.0,67.0,0.0
SYN-20250412-1-01,2025-04-12,P006,1,139.0,35.0,13.9
SYN-20250412-1-02,2025-04-12,P007,1,189.0,55.0,18.9
SYN-20250412-1-03,2025-04-12,P008,1,329.0,121.0,0.0
SYN-20250412-1-04,2025-04-12,P009,1,159.0,43.0,0.0
SYN-20250412-2-00,2025-04-12,P008,1,329.0,121.0,32.9
SYN-20250412-2-01,2025-04-12,P009,1,159.0,43.0,0.0
SYN-20250412-2-02,2025-04-12,P010,1,279.0,83.0,0.0
SYN-20250412-2-03,2025-04-12,P011,1,199.0,61.0,0.0
SYN-20250413-0-00,2025-04-13,P007,1,189.0,55.0,18.9
SYN-20250413-0-01,2025-04-13,P008,1,329.0,121.0,32.9
SYN-20250413-0-02,2025-04-13,P009,1,159.0,43.0,0.0
SYN-20250413-0-03,2025-04-13,P010,1,279.0,83.0,0.0
SYN-20250413-1-00,2025-04-13,P010,1,279.0,83.0,0.0
SYN-20250413-1-01,2025-04-13,P011,1,199.0,61.0,0.0
SYN-20250413-1-02,2025-04-13,P012,1,359.0,137.0,0.0
SYN-20250413-1-03,2025-04-13,P001,1,299.0,94.0,0.0
SYN-20250413-1-04,2025-04-13,P002,1,89.0,24.0,0.0
SYN-20250413-1-05,2025-04-13,P003,1,179.0,49.0,0.0
SYN-20250413-2-00,2025-04-13,P001,1,299.0,94.0,0.0
SYN-20250413-2-01,2025-04-13,P002,1,89.0,24.0,0.0
SYN-20250413-2-02,2025-04-13,P003,1,179.0,49.0,0.0
SYN-20250413-2-03,2025-04-13,P004,1,249.0,71.0,0.0
SYN-20250413-2-04,2025-04-13,P005,1,219.0,67.0,0.0
SYN-20250413-2-05,2025-04-13,P006,1,139.0,35.0,0.0
SYN-20250413-2-06,2025-04-13,P007,1,189.0,55.0,0.0
SYN-20250413-2-07,2025-04-13,P008,1,329.0,121.0,32.9
SYN-20250413-2-08,2025-04-13,P009,1,159.0,43.0,0.0
SYN-20250414-0-00,2025-04-14,P012,1,359.0,137.0,0.0
SYN-20250414-0-01,2025-04-14,P001,1,299.0,94.0,0.0
SYN-20250414-0-02,2025-04-14,P002,1,89.0,24.0,8.9
SYN-20250414-0-03,2025-04-14,P003,1,179.0,49.0,17.9
SYN-20250414-0-04,2025-04-14,P004,1,249.0,71.0,0.0
SYN-20250414-0-05,2025-04-14,P005,1,219.0,67.0,0.0
SYN-20250414-0-06,2025-04-14,P006,1,139.0,35.0,13.9
SYN-20250414-0-07,2025-04-14,P007,1,189.0,55.0,0.0
SYN-20250414-0-08,2025-04-14,P008,1,329.0,121.0,0.0
SYN-20250414-0-09,2025-04-14,P009,1,159.0,43.0,0.0
SYN-20250414-0-10,2025-04-14,P010,1,279.0,83.0,0.0
SYN-20250414-0-11,2025-04-14,P011,1,199.0,61.0,0.0
SYN-20250414-0-12,2025-04-14,P012,1,359.0,137.0,0.0
SYN-20250414-0-13,2025-04-14,P001,1,299.0,94.0,0.0
SYN-20250414-0-14,2025-04-14,P002,1,89.0,24.0,0.0
SYN-20250414-1-00,2025-04-14,P003,1,179.0,49.0,0.0
SYN-20250414-1-01,2025-04-14,P004,1,249.0,71.0,0.0
SYN-20250414-1-02,2025-04-14,P005,1,219.0,67.0,0.0
SYN-20250414-1-03,2025-04-14,P006,1,139.0,35.0,0.0
SYN-20250414-1-04,2025-04-14,P007,1,189.0,55.0,0.0
SYN-20250414-1-05,2025-04-14,P008,1,329.0,121.0,32.9
SYN-20250414-1-06,2025-04-14,P009,1,159.0,43.0,0.0
SYN-20250414-2-00,2025-04-14,P006,1,139.0,35.0,0.0
SYN-20250414-2-01,2025-04-14,P007,1,189.0,55.0,18.9
SYN-20250414-2-02,2025-04-14,P008,1,329.0,121.0,0.0
SYN-20250414-2-03,2025-04-14,P009,1,159.0,43.0,15.9
SYN-20250414-2-04,2025-04-14,P010,1,279.0,83.0,0.0
SYN-20250414-2-05,2025-04-14,P011,2,398.0,122.0,0.0
SYN-20250414-2-06,2025-04-14,P012,1,359.0,137.0,0.0
SYN-20250414-2-07,2025-04-14,P001,1,299.0,94.0,0.0
SYN-20250414-2-08,2025-04-14,P002,1,89.0,24.0,0.0
SYN-20250415-0-00,2025-04-15,P005,1,219.0,67.0,0.0
SYN-20250415-0-01,2025-04-15,P006,1,139.0,35.0,0.0
SYN-20250415-0-02,2025-04-15,P007,1,189.0,55.0,0.0
SYN-20250415-0-03,2025-04-15,P008,1,329.0,121.0,0.0
SYN-20250415-0-04,2025-04-15,P009,1,159.0,43.0,0.0
SYN-20250415-1-00,2025-04-15,P008,1,329.0,121.0,32.9
SYN-20250415-1-01,2025-04-15,P009,1,159.0,43.0,15.9
SYN-20250415-1-02,2025-04-15,P010,1,279.0,83.0,27.9
SYN-20250415-2-00,2025-04-15,P011,1,199.0,61.0,0.0
SYN-20250415-2-01,2025-04-15,P012,1,359.0,137.0,35.9
SYN-20250415-2-02,2025-04-15,P001,1,299.0,94.0,29.9
SYN-20250415-2-03,2025-04-15,P002,1,89.0,24.0,8.9
SYN-20250415-2-04,2025-04-15,P003,1,179.0,49.0,0.0
SYN-20250415-2-05,2025-04-15,P004,2,498.0,142.0,0.0
SYN-20250415-2-06,2025-04-15,P005,1,219.0,67.0,21.9
SYN-20250416-0-00,2025-04-16,P010,1,279.0,83.0,0.0
SYN-20250416-0-01,2025-04-16,P011,1,199.0,61.0,0.0
SYN-20250416-0-02,2025-04-16,P012,1,359.0,137.0,0.0
SYN-20250416-0-03,2025-04-16,P001,1,299.0,94.0,0.0
SYN-20250416-0-04,2025-04-16,P002,1,89.0,24.0,8.9
SYN-20250416-0-05,2025-04-16,P003,1,179.0,49.0,0.0
SYN-20250416-0-06,2025-04-16,P004,1,249.0,71.0,0.0
SYN-20250416-1-00,2025-04-16,P001,1,299.0,94.0,0.0
SYN-20250416-1-01,2025-04-16,P002,1,89.0,24.0,8.9
SYN-20250416-1-02,2025-04-16,P003,1,179.0,49.0,17.9
SYN-20250416-1-03,2025-04-16,P004,2,498.0,142.0,0.0
SYN-20250416-2-00,2025-04-16,P004,1,249.0,71.0,0.0
SYN-20250416-2-01,2025-04-16,P005,1,219.0,67.0,21.9
SYN-20250416-2-02,2025-04-16,P006,1,139.0,35.0,0.0
SYN-20250416-2-03,2025-04-16,P007,1,189.0,55.0,18.9
SYN-20250416-2-04,2025-04-16,P008,1,329.0,121.0,0.0
SYN-20250416-2-05,2025-04-16,P009,1,159.0,43.0,0.0
SYN-20250417-0-00,2025-04-17,P003,1,179.0,49.0,0.0
SYN-20250417-0-01,2025-04-17,P004,1,249.0,71.0,0.0
SYN-20250417-0-02,2025-04-17,P005,1,219.0,67.0,0.0
SYN-20250417-0-03,2025-04-17,P006,1,139.0,35.0,0.0
SYN-20250417-0-04,2025-04-17,P007,1,189.0,55.0,18.9
SYN-20250417-0-05,2025-04-17,P008,1,329.0,121.0,0.0
SYN-20250417-0-06,2025-04-17,P009,1,159.0,43.0,0.0
SYN-20250417-0-07,2025-04-17,P010,1,279.0,83.0,0.0
SYN-20250417-1-00,2025-04-17,P006,1,139.0,35.0,0.0
SYN-20250417-1-01,2025-04-17,P007,1,189.0,55.0,0.0
SYN-20250417-1-02,2025-04-17,P008,1,329.0,121.0,0.0
SYN-20250417-1-03,2025-04-17,P009,1,159.0,43.0,0.0
SYN-20250417-1-04,2025-04-17,P010,1,279.0,83.0,27.9
SYN-20250417-2-00,2025-04-17,P009,1,159.0,43.0,0.0
SYN-20250417-2-01,2025-04-17,P010,1,279.0,83.0,0.0
SYN-20250417-2-02,2025-04-17,P011,1,199.0,61.0,0.0
SYN-20250417-2-03,2025-04-17,P012,1,359.0,137.0,35.9
SYN-20250417-2-04,2025-04-17,P001,2,598.0,188.0,0.0
SYN-20250417-2-05,2025-04-17,P002,1,89.0,24.0,0.0
SYN-20250417-2-06,2025-04-17,P003,1,179.0,49.0,0.0
SYN-20250417-2-07,2025-04-17,P004,1,249.0,71.0,0.0
SYN-20250417-2-08,2025-04-17,P005,1,219.0,67.0,21.9
SYN-20250417-2-09,2025-04-17,P006,1,139.0,35.0,0.0
SYN-20250417-2-10,2025-04-17,P007,1,189.0,55.0,18.9
SYN-20250418-0-00,2025-04-18,P008,1,329.0,121.0,0.0
SYN-20250418-0-01,2025-04-18,P009,1,159.0,43.0,0.0
SYN-20250418-0-02,2025-04-18,P010,1,279.0,83.0,0.0
SYN-20250418-0-03,2025-04-18,P011,1,199.0,61.0,0.0
SYN-20250418-0-04,2025-04-18,P012,1,359.0,137.0,0.0
SYN-20250418-1-00,2025-04-18,P011,1,199.0,61.0,0.0
SYN-20250418-1-01,2025-04-18,P012,1,359.0,137.0,35.9
SYN-20250418-1-02,2025-04-18,P001,1,299.0,94.0,0.0
SYN-20250418-1-03,2025-04-18,P002,1,89.0,24.0,0.0
SYN-20250418-1-04,2025-04-18,P003,1,179.0,49.0,17.9
SYN-20250418-1-05,2025-04-18,P004,1,249.0,71.0,0.0
SYN-20250418-1-06,2025-04-18,P005,1,219.0,67.0,0.0
SYN-20250418-1-07,2025-04-18,P006,1,139.0,35.0,0.0
SYN-20250418-2-00,2025-04-18,P002,1,89.0,24.0,0.0
SYN-20250418-2-01,2025-04-18,P003,1,179.0,49.0,0.0
SYN-20250418-2-02,2025-04-18,P004,1,249.0,71.0,24.9
SYN-20250418-2-03,2025-04-18,P005,1,219.0,67.0,0.0
SYN-20250418-2-04,2025-04-18,P006,1,139.0,35.0,0.0
SYN-20250418-2-05,2025-04-18,P007,1,189.0,55.0,0.0
SYN-20250418-2-06,2025-04-18,P008,1,329.0,121.0,32.9
SYN-20250418-2-07,2025-04-18,P009,1,159.0,43.0,0.0
SYN-20250418-2-08,2025-04-18,P010,1,279.0,83.0,0.0
SYN-20250418-2-09,2025-04-18,P011,1,199.0,61.0,19.9
SYN-20250418-2-10,2025-04-18,P012,1,359.0,137.0,0.0
SYN-20250419-0-00,2025-04-19,P001,2,598.0,188.0,0.0
SYN-20250419-0-01,2025-04-19,P002,1,89.0,24.0,0.0
SYN-20250419-0-02,2025-04-19,P003,1,179.0,49.0,0.0
SYN-20250419-0-03,2025-04-19,P004,1,249.0,71.0,24.9
SYN-20250419-0-04,2025-04-19,P005,1,219.0,67.0,0.0
SYN-20250419-1-00,2025-04-19,P004,1,249.0,71.0,0.0
SYN-20250419-1-01,2025-04-19,P005,1,219.0,67.0,21.9
SYN-20250419-1-02,2025-04-19,P006,1,139.0,35.0,0.0
SYN-20250419-1-03,2025-04-19,P007,1,189.0,55.0,0.0
SYN-20250419-1-04,2025-04-19,P008,1,329.0,121.0,0.0
SYN-20250419-1-05,2025-04-19,P009,1,159.0,43.0,0.0
SYN-20250419-1-06,2025-04-19,P010,1,279.0,83.0,27.9
SYN-20250419-1-07,2025-04-19,P011,1,199.0,61.0,0.0
SYN-20250419-2-00,2025-04-19,P007,1,189.0,55.0,0.0
SYN-20250419-2-01,2025-04-19,P008,1,329.0,121.0,0.0
SYN-20250419-2-02,2025-04-19,P009,1,159.0,43.0,0.0
SYN-20250419-2-03,2025-04-19,P010,1,279.0,83.0,0.0
SYN-20250419-2-04,2025-04-19,P011,1,199.0,61.0,0.0
SYN-20250419-2-05,2025-04-19,P012,1,359.0,137.0,0.0
SYN-20250420-0-00,2025-04-20,P006,1,139.0,35.0,0.0
SYN-20250420-0-01,2025-04-20,P007,1,189.0,55.0,18.9
SYN-20250420-0-02,2025-04-20,P008,1,329.0,121.0,0.0
SYN-20250420-0-03,2025-04-20,P009,1,159.0,43.0,0.0
SYN-20250420-0-04,2025-04-20,P010,1,279.0,83.0,0.0
SYN-20250420-0-05,2025-04-20,P011,1,199.0,61.0,0.0
SYN-20250420-0-06,2025-04-20,P012,1,359.0,137.0,0.0
SYN-20250420-0-07,2025-04-20,P001,1,299.0,94.0,0.0
SYN-20250420-0-08,2025-04-20,P002,1,89.0,24.0,8.9
SYN-20250420-0-09,2025-04-20,P003,1,179.0,49.0,17.9
SYN-20250420-0-10,2025-04-20,P004,1,249.0,71.0,24.9
SYN-20250420-0-11,2025-04-20,P005,1,219.0,67.0,0.0
SYN-20250420-1-00,2025-04-20,P009,1,159.0,43.0,0.0
SYN-20250420-1-01,2025-04-20,P010,1,279.0,83.0,0.0
SYN-20250420-1-02,2025-04-20,P011,1,199.0,61.0,0.0
SYN-20250420-1-03,2025-04-20,P012,1,359.0,137.0,0.0
SYN-20250420-1-04,2025-04-20,P001,1,299.0,94.0,29.9
SYN-20250420-1-05,2025-04-20,P002,2,178.0,48.0,0.0
SYN-20250420-1-06,2025-04-20,P003,1,179.0,49.0,0.0
SYN-20250420-2-00,2025-04-20,P012,2,718.0,274.0,0.0
SYN-20250420-2-01,2025-04-20,P001,1,299.0,94.0,0.0
SYN-20250420-2-02,2025-04-20,P002,1,89.0,24.0,0.0
SYN-20250420-2-03,2025-04-20,P003,1,179.0,49.0,17.9
SYN-20250420-2-04,2025-04-20,P004,1,249.0,71.0,24.9
SYN-20250420-2-05,2025-04-20,P005,1,219.0,67.0,0.0
SYN-20250420-2-06,2025-04-20,P006,1,139.0,35.0,0.0
SYN-20250420-2-07,2025-04-20,P007,1,189.0,55.0,0.0
SYN-20250421-0-00,2025-04-21,P011,1,199.0,61.0,0.0
SYN-20250421-0-01,2025-04-21,P012,1,359.0,137.0,35.9
SYN-20250421-0-02,2025-04-21,P001,1,299.0,94.0,29.9
SYN-20250421-0-03,2025-04-21,P002,1,89.0,24.0,0.0
SYN-20250421-0-04,2025-04-21,P003,1,179.0,49.0,0.0
SYN-20250421-0-05,2025-04-21,P004,1,249.0,71.0,0.0
SYN-20250421-0-06,2025-04-21,P005,1,219.0,67.0,21.9
SYN-20250421-0-07,2025-04-21,P006,1,139.0,35.0,0.0
SYN-20250421-0-08,2025-04-21,P007,1,189.0,55.0,0.0
SYN-20250421-0-09,2025-04-21,P008,1,329.0,121.0,0.0
SYN-20250421-1-00,2025-04-21,P002,1,89.0,24.0,8.9
SYN-20250421-1-01,2025-04-21,P003,1,179.0,49.0,17.9
SYN-20250421-1-02,2025-04-21,P004,1,249.0,71.0,0.0
SYN-20250421-1-03,2025-04-21,P005,1,219.0,67.0,0.0
SYN-20250421-1-04,2025-04-21,P006,1,139.0,35.0,0.0
SYN-20250421-1-05,2025-04-21,P007,1,189.0,55.0,0.0
SYN-20250421-2-00,2025-04-21,P005,1,219.0,67.0,0.0
SYN-20250421-2-01,2025-04-21,P006,1,139.0,35.0,0.0
SYN-20250421-2-02,2025-04-21,P007,1,189.0,55.0,0.0
SYN-20250421-2-03,2025-04-21,P008,1,329.0,121.0,0.0
SYN-20250421-2-04,2025-04-21,P009,1,159.0,43.0,0.0
SYN-20250421-2-05,2025-04-21,P010,1,279.0,83.0,0.0
SYN-20250421-2-06,2025-04-21,P011,1,199.0,61.0,0.0
SYN-20250421-2-07,2025-04-21,P012,1,359.0,137.0,0.0
SYN-20250422-0-00,2025-04-22,P004,2,498.0,142.0,49.8
SYN-20250422-0-01,2025-04-22,P005,1,219.0,67.0,0.0
SYN-20250422-0-02,2025-04-22,P006,1,139.0,35.0,0.0
SYN-20250422-0-03,2025-04-22,P007,1,189.0,55.0,18.9
SYN-20250422-0-04,2025-04-22,P008,1,329.0,121.0,0.0
SYN-20250422-1-00,2025-04-22,P007,1,189.0,55.0,0.0
SYN-20250422-1-01,2025-04-22,P008,1,329.0,121.0,32.9
SYN-20250422-1-02,2025-04-22,P009,1,159.0,43.0,0.0
SYN-20250422-1-03,2025-04-22,P010,1,279.0,83.0,0.0
SYN-20250422-2-00,2025-04-22,P010,1,279.0,83.0,0.0
SYN-20250422-2-01,2025-04-22,P011,1,199.0,61.0,0.0
SYN-20250422-2-02,2025-04-22,P012,1,359.0,137.0,35.9
SYN-20250422-2-03,2025-04-22,P001,1,299.0,94.0,0.0
SYN-20250422-2-04,2025-04-22,P002,1,89.0,24.0,0.0
SYN-20250422-2-05,2025-04-22,P003,1,179.0,49.0,17.9
SYN-20250422-2-06,2025-04-22,P004,2,498.0,142.0,49.8
SYN-20250422-2-07,2025-04-22,P005,1,219.0,67.0,0.0
SYN-20250422-2-08,2025-04-22,P006,2,278.0,70.0,0.0
SYN-20250422-2-09,2025-04-22,P007,1,189.0,55.0,0.0
SYN-20250422-2-10,2025-04-22,P008,1,329.0,121.0,32.9
SYN-20250423-0-00,2025-04-23,P009,1,159.0,43.0,15.9
SYN-20250423-0-01,2025-04-23,P010,1,279.0,83.0,27.9
SYN-20250423-0-02,2025-04-23,P011,1,199.0,61.0,0.0
SYN-20250423-0-03,2025-04-23,P012,1,359.0,137.0,0.0
