date,channel,source,medium,campaign,device,city,payment_method,customer_type,sessions,users,product_views,add_to_carts,begin_checkouts,purchases,units_sold,gross_revenue_sar,discount_sar,refund_sar,net_revenue_sar,cost_sar,ad_spend_sar
2025-10-09,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,visa,new,119,88,85,16,8,5,5,1325.0,15.9,0.0,1309.1,445.0,132.63
2025-10-10,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,visa,new,149,120,96,21,13,8,9,2101.0,58.7,0.0,2042.3,679.0,0.0
2025-10-10,Direct,direct,none,Unassigned,desktop,Jeddah,mada,new,110,94,73,14,7,4,6,1714.0,91.7,0.0,1622.3,552.0,0.0
2025-10-10,Email,newsletter,email,Lifecycle,tablet,Dammam,mastercard,returning,98,80,75,19,10,7,7,1363.0,47.8,0.0,1315.2,395.0,0.0
2025-10-11,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,new,140,124,115,25,17,11,12,2668.0,92.6,0.0,2575.4,828.0,174.15
2025-10-11,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,returning,87,69,71,14,9,6,6,1304.0,0.0,0.0,1304.0,398.0,81.84
2025-10-11,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,new,92,78,61,17,10,5,5,1095.0,15.9,0.0,1079.1,337.0,0.0
2025-10-12,Direct,direct,none,Unassigned,tablet,Madinah,stc_pay,returning,124,101,99,27,14,8,9,2231.0,99.7,0.0,2131.3,739.0,0.0
2025-10-12,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,new,106,82,81,16,8,6,8,2202.0,0.0,0.0,2202.0,716.0,0.0
2025-10-12,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,new,98,78,73,18,10,7,7,1593.0,35.9,219.0,1338.1,503.0,0.0
2025-10-13,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,new,74,58,57,14,7,3,3,837.0,0.0,199.0,638.0,281.0,62.36
2025-10-13,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,new,145,124,114,21,13,9,10,2010.0,51.8,0.0,1958.2,602.0,0.0
2025-10-13,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,new,126,107,85,20,12,8,9,1961.0,55.7,0.0,1905.3,597.0,127.86
2025-10-14,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,new,157,115,124,35,23,16,18,3842.0,100.5,299.0,3442.5,1169.0,0.0
2025-10-14,Organic Search,google,organic,Always-on SEO,tablet,Makkah,stc_pay,new,81,69,66,14,8,5,7,1583.0,27.9,0.0,1555.1,501.0,0.0
2025-10-14,Direct,direct,none,Unassigned,mobile,Madinah,visa,returning,117,89,88,26,18,10,10,2170.0,0.0,0.0,2170.0,664.0,0.0
2025-10-15,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,new,113,85,89,24,13,8,9,2221.0,17.9,0.0,2203.1,733.0,0.0
2025-10-15,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mada,returning,81,68,54,15,7,5,6,1304.0,19.9,0.0,1284.1,414.0,81.75
2025-10-15,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mastercard,new,104,81,80,20,13,8,8,1552.0,24.9,0.0,1527.1,465.0,135.34
2025-10-16,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mastercard,returning,95,79,75,15,9,6,6,1174.0,31.8,0.0,1142.2,340.0,0.0
2025-10-16,Direct,direct,none,Unassigned,desktop,Jeddah,apple_pay,new,125,105,99,28,14,8,8,1762.0,41.8,0.0,1720.2,536.0,0.0
2025-10-16,Email,newsletter,email,Lifecycle,tablet,Dammam,stc_pay,new,93,74,74,17,11,7,8,2012.0,27.9,0.0,1984.1,655.0,0.0
2025-10-17,Paid Search,google,cpc,KSA Growth,desktop,Dammam,stc_pay,new,164,127,134,32,23,14,15,3345.0,49.7,0.0,3295.3,1051.0,179.76
2025-10-17,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,visa,new,179,152,116,30,19,12,12,2688.0,115.6,323.1,2249.3,840.0,247.11
2025-10-17,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mada,new,143,119,97,19,11,8,9,1971.0,53.7,0.0,1917.3,603.0,0.0
2025-10-18,Direct,direct,none,Unassigned,tablet,Madinah,mada,new,110,96,84,20,11,7,8,1952.0,51.7,0.0,1900.3,640.0,0.0
2025-10-18,Email,newsletter,email,Lifecycle,mobile,Khobar,mastercard,new,107,79,75,18,12,8,11,2059.0,53.7,0.0,2005.3,604.0,0.0
2025-10-18,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,apple_pay,returning,100,75,67,15,8,4,4,876.0,13.9,0.0,862.1,278.0,0.0
2025-10-19,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,apple_pay,new,91,68,65,14,8,4,4,796.0,13.9,0.0,782.1,228.0,76.54
2025-10-19,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,stc_pay,returning,146,106,107,24,14,10,11,2419.0,92.6,0.0,2326.4,762.0,0.0
2025-10-19,Paid Search,google,cpc,KSA Growth,tablet,Dammam,visa,new,136,98,110,22,11,6,6,1404.0,94.6,179.1,1130.3,448.0,188.61
2025-10-20,Email,newsletter,email,Lifecycle,desktop,Dammam,visa,returning,150,113,99,22,11,6,6,1384.0,88.6,0.0,1295.4,442.0,0.0
2025-10-20,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mada,new,164,118,112,27,17,11,13,3037.0,36.8,0.0,3000.2,944.0,0.0
2025-10-20,Direct,direct,none,Unassigned,mobile,Madinah,mastercard,new,73,66,59,11,7,4,5,1005.0,31.8,0.0,973.2,289.0,0.0
2025-10-21,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mastercard,new,109,93,83,18,9,6,6,1064.0,40.8,249.0,774.2,301.0,0.0
2025-10-21,Paid Search,google,cpc,KSA Growth,mobile,Khobar,apple_pay,new,115,87,87,23,15,8,8,1872.0,57.8,0.0,1814.2,602.0,143.43
2025-10-21,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,stc_pay,new,103,76,71,18,10,6,6,1624.0,88.7,0.0,1535.3,539.0,104.22
2025-10-22,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,stc_pay,new,72,54,48,11,7,4,4,956.0,76.7,0.0,879.3,302.0,0.0
2025-10-22,Direct,direct,none,Unassigned,desktop,Jeddah,visa,new,74,64,55,11,7,4,5,1415.0,35.9,323.1,1056.0,458.0,0.0
2025-10-22,Email,newsletter,email,Lifecycle,tablet,Dammam,mada,returning,161,117,108,24,13,7,9,1881.0,38.8,179.0,1663.2,556.0,0.0
2025-10-23,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mada,new,78,67,53,13,8,6,6,1394.0,0.0,0.0,1394.0,442.0,103.57
2025-10-23,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mastercard,returning,129,93,101,20,12,9,10,2130.0,50.8,0.0,2079.2,640.0,101.77
2025-10-23,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,apple_pay,new,116,94,88,24,17,12,12,2688.0,40.8,179.0,2468.2,840.0,0.0
2025-10-24,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,returning,141,120,113,26,15,8,10,2400.0,63.8,0.0,2336.2,784.0,0.0
2025-10-24,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,new,182,135,127,25,16,11,11,2499.0,74.7,0.0,2424.3,785.0,0.0
2025-10-24,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,new,166,127,117,34,17,10,11,2339.0,69.7,637.2,1632.1,738.0,0.0
2025-10-25,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,visa,new,76,67,59,10,6,4,5,1415.0,0.0,0.0,1415.0,458.0,63.32
2025-10-25,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,new,119,92,78,19,9,6,6,1174.0,39.8,0.0,1134.2,340.0,0.0
2025-10-25,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,new,130,107,88,18,12,7,7,1563.0,0.0,0.0,1563.0,475.0,136.45
2025-10-26,Email,newsletter,email,Lifecycle,desktop,Dammam,mastercard,new,132,105,107,23,14,9,11,2269.0,122.4,0.0,2146.6,675.0,0.0
2025-10-26,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,new,147,123,112,23,12,8,9,2311.0,0.0,0.0,2311.0,766.0,0.0
2025-10-26,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,returning,104,75,77,14,9,6,6,1384.0,38.8,0.0,1345.2,442.0,0.0
2025-10-27,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,new,83,61,63,11,7,5,5,1325.0,0.0,0.0,1325.0,445.0,0.0
2025-10-27,Paid Search,google,cpc,KSA Growth,mobile,Khobar,visa,returning,76,67,54,14,9,6,6,1374.0,35.9,0.0,1338.1,436.0,105.28
2025-10-27,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,new,160,133,129,30,19,13,14,2966.0,117.4,0.0,2848.6,919.0,183.56
2025-10-28,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,returning,73,56,55,11,7,4,5,1065.0,29.9,0.0,1035.1,309.0,0.0
2025-10-28,Direct,direct,none,Unassigned,desktop,Jeddah,mastercard,new,102,79,78,22,11,7,7,1563.0,76.7,0.0,1486.3,475.0,0.0
2025-10-28,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,new,100,80,70,15,9,6,7,1873.0,15.9,0.0,1857.1,637.0,0.0
2025-10-29,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,new,127,109,94,17,10,7,8,1812.0,35.9,0.0,1776.1,578.0,148.68
2025-10-29,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,stc_pay,new,93,74,63,17,9,6,7,1583.0,35.9,0.0,1547.1,503.0,84.45
2025-10-29,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,visa,new,79,64,54,14,8,4,4,926.0,0.0,0.0,926.0,304.0,0.0
2025-10-30,Direct,direct,none,Unassigned,tablet,Madinah,visa,new,138,117,95,20,13,8,8,1732.0,91.6,199.0,1441.4,538.0,0.0
2025-10-30,Email,newsletter,email,Lifecycle,mobile,Khobar,mada,new,83,59,59,16,10,6,6,1064.0,0.0,0.0,1064.0,301.0,0.0
2025-10-30,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mastercard,returning,124,105,91,18,10,5,5,1035.0,32.9,0.0,1002.1,321.0,0.0
2025-10-31,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,new,149,131,105,22,11,7,9,1911.0,70.7,296.1,1544.2,573.0,209.82
2025-10-31,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,returning,86,69,70,19,11,8,9,2061.0,77.7,0.0,1983.3,661.0,0.0
2025-10-31,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,new,175,138,139,35,21,15,16,3724.0,133.4,170.1,3420.5,1182.0,235.93
2025-11-01,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,returning,163,128,109,23,14,9,10,2120.0,17.8,279.0,1823.2,653.0,0.0
2025-11-01,Organic Search,google,organic,Always-on SEO,tablet,Makkah,visa,new,128,98,105,24,14,10,11,2429.0,125.5,0.0,2303.5,763.0,0.0
2025-11-01,Direct,direct,none,Unassigned,mobile,Madinah,mada,new,165,120,135,36,21,14,15,3415.0,58.7,0.0,3356.3,1054.0,0.0
2025-11-02,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,new,146,111,98,22,15,10,12,2448.0,43.8,0.0,2404.2,737.0,0.0
2025-11-02,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,new,113,82,89,26,17,10,10,2260.0,74.7,0.0,2185.3,720.0,124.3
2025-11-02,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,new,111,86,80,19,12,8,8,1892.0,68.8,296.1,1527.1,612.0,133.91
2025-11-03,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,new,147,111,115,30,19,12,13,2967.0,0.0,0.0,2967.0,923.0,0.0
2025-11-03,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,new,75,67,56,10,7,5,5,1225.0,0.0,279.0,946.0,399.0,0.0
2025-11-03,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,returning,108,84,77,14,9,5,5,1035.0,0.0,0.0,1035.0,305.0,0.0
2025-11-04,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,new,73,56,56,14,8,4,4,926.0,17.9,359.0,549.1,304.0,59.2
2025-11-04,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,returning,74,57,60,17,10,6,8,1702.0,43.8,0.0,1658.2,514.0,77.76
2025-11-04,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,new,95,69,65,12,6,4,4,816.0,0.0,0.0,816.0,254.0,0.0
2025-11-05,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,returning,110,94,74,17,10,6,6,1314.0,41.8,329.0,943.2,404.0,0.0
2025-11-05,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,new,90,65,63,13,7,4,4,966.0,15.9,0.0,950.1,308.0,0.0
2025-11-05,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,new,126,110,91,21,13,7,8,1792.0,57.8,0.0,1734.2,564.0,0.0
2025-11-06,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,new,176,143,144,33,17,12,15,3375.0,98.6,1126.1,2150.3,1063.0,133.79
2025-11-06,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,new,86,68,70,20,11,7,7,1363.0,47.8,0.0,1315.2,395.0,0.0
2025-11-06,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,new,173,154,128,37,21,13,14,3236.0,15.9,0.0,3220.1,1005.0,124.73
2025-11-07,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,new,99,81,66,13,7,4,5,1005.0,75.6,0.0,929.4,289.0,0.0
2025-11-07,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,new,132,109,86,21,12,7,7,1653.0,52.8,0.0,1600.2,535.0,0.0
2025-11-07,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,returning,163,119,109,30,18,13,13,2847.0,71.7,179.0,2596.3,883.0,0.0
2025-11-08,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,new,72,64,51,10,5,3,3,767.0,0.0,0.0,767.0,247.0,0.0
2025-11-08,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,returning,167,145,128,27,18,13,15,3265.0,58.7,0.0,3206.3,1011.0,200.13
2025-11-08,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,visa,new,160,130,132,23,13,10,10,2030.0,41.7,0.0,1988.3,609.0,174.55
2025-11-09,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,visa,returning,112,85,86,21,12,7,7,1363.0,118.4,0.0,1244.6,395.0,0.0
2025-11-09,Direct,direct,none,Unassigned,desktop,Jeddah,mada,new,152,129,99,28,15,10,11,2699.0,94.6,0.0,2604.4,850.0,0.0
2025-11-09,Email,newsletter,email,Lifecycle,tablet,Dammam,mastercard,new,131,116,102,28,17,11,11,2549.0,121.5,89.0,2338.5,805.0,0.0
2025-11-10,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,new,103,87,74,15,7,4,4,816.0,34.8,0.0,781.2,254.0,108.91
2025-11-10,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,new,162,120,129,37,20,11,12,2558.0,35.8,0.0,2522.2,780.0,123.78
2025-11-10,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,new,135,110,91,17,11,7,8,1832.0,21.9,0.0,1810.1,571.0,0.0
2025-11-11,Direct,direct,none,Unassigned,tablet,Madinah,stc_pay,new,83,66,59,14,9,6,6,1374.0,80.7,0.0,1293.3,436.0,0.0
2025-11-11,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,new,145,113,101,28,18,11,11,2389.0,75.7,0.0,2313.3,746.0,0.0
2025-11-11,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,returning,126,109,99,21,13,9,12,2888.0,29.9,0.0,2858.1,935.0,0.0
2025-11-12,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,new,108,94,83,15,8,5,5,1125.0,13.9,0.0,1111.1,349.0,114.92
2025-11-12,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,returning,153,125,113,28,16,10,10,2330.0,63.7,0.0,2266.3,738.0,0.0
2025-11-12,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,new,146,128,118,35,20,15,16,3804.0,33.8,0.0,3770.2,1204.0,127.8
2025-11-13,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,returning,111,95,85,17,10,6,6,1384.0,93.6,0.0,1290.4,442.0,0.0
2025-11-13,Organic Search,google,organic,Always-on SEO,tablet,Makkah,stc_pay,new,93,71,71,20,13,8,9,1911.0,59.7,0.0,1851.3,587.0,0.0
2025-11-13,Direct,direct,none,Unassigned,mobile,Madinah,visa,new,136,104,111,32,18,10,11,2499.0,18.9,0.0,2480.1,783.0,0.0
2025-11-14,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,new,101,75,77,17,10,7,7,1393.0,64.7,0.0,1328.3,422.0,0.0
2025-11-14,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mada,new,166,125,127,27,17,12,12,2688.0,95.6,170.1,2422.3,840.0,238.35
2025-11-14,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mastercard,new,127,109,84,20,13,8,8,1892.0,71.7,0.0,1820.3,612.0,151.8
2025-11-15,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mastercard,new,139,101,108,22,13,9,9,2081.0,18.9,0.0,2062.1,667.0,0.0
2025-11-15,Direct,direct,none,Unassigned,desktop,Jeddah,apple_pay,new,88,63,70,13,7,4,5,1335.0,27.9,0.0,1307.1,436.0,0.0
2025-11-15,Email,newsletter,email,Lifecycle,tablet,Dammam,stc_pay,returning,161,137,110,24,13,7,7,1363.0,57.7,170.1,1135.2,395.0,0.0
2025-11-16,Paid Search,google,cpc,KSA Growth,desktop,Dammam,stc_pay,new,74,61,47,14,9,5,5,1175.0,35.9,179.0,960.1,375.0,97.77
2025-11-16,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,visa,returning,83,63,62,15,9,5,5,975.0,32.8,0.0,942.2,277.0,86.07
2025-11-16,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mada,new,86,75,68,19,13,7,7,1653.0,63.8,0.0,1589.2,535.0,0.0
2025-11-17,Direct,direct,none,Unassigned,tablet,Madinah,mada,returning,143,105,99,20,11,7,7,1513.0,0.0,348.0,1165.0,465.0,0.0
2025-11-17,Email,newsletter,email,Lifecycle,mobile,Khobar,mastercard,new,165,149,121,31,19,14,14,3176.0,98.5,0.0,3077.5,1004.0,0.0
2025-11-17,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,apple_pay,new,119,95,80,18,10,6,6,1374.0,81.6,0.0,1292.4,436.0,0.0
2025-11-18,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,apple_pay,new,158,136,107,30,17,12,14,3266.0,102.6,329.0,2834.4,1017.0,173.27
2025-11-18,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,stc_pay,new,119,92,76,18,10,7,8,1542.0,8.9,0.0,1533.1,444.0,0.0
2025-11-18,Paid Search,google,cpc,KSA Growth,tablet,Dammam,visa,new,121,89,91,22,12,8,10,2120.0,86.5,0.0,2033.5,640.0,119.78
2025-11-19,Email,newsletter,email,Lifecycle,desktop,Dammam,visa,new,91,66,59,14,8,5,6,1114.0,0.0,0.0,1114.0,312.0,0.0
2025-11-19,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mada,new,113,102,87,20,10,6,6,1294.0,0.0,0.0,1294.0,398.0,0.0
2025-11-19,Direct,direct,none,Unassigned,mobile,Madinah,mastercard,returning,142,107,107,20,11,6,7,1683.0,95.7,0.0,1587.3,536.0,0.0
2025-11-20,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mastercard,new,105,76,68,17,9,5,5,1325.0,51.8,143.1,1130.1,445.0,0.0
2025-11-20,Paid Search,google,cpc,KSA Growth,mobile,Khobar,apple_pay,returning,79,65,57,15,10,6,7,1463.0,0.0,0.0,1463.0,460.0,90.31
2025-11-20,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,stc_pay,new,144,118,103,23,14,10,10,2030.0,49.7,0.0,1980.3,609.0,176.27
2025-11-21,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,stc_pay,returning,104,83,72,16,9,5,6,1284.0,21.9,0.0,1262.1,376.0,0.0
2025-11-21,Direct,direct,none,Unassigned,desktop,Jeddah,visa,new,93,74,74,13,7,5,6,1344.0,57.7,0.0,1286.3,416.0,0.0
2025-11-21,Email,newsletter,email,Lifecycle,tablet,Dammam,mada,new,109,94,77,21,11,8,10,2250.0,0.0,0.0,2250.0,716.0,0.0
2025-11-22,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mada,new,155,126,120,25,14,10,10,2220.0,60.7,219.1,1940.2,702.0,177.2
2025-11-22,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mastercard,new,165,145,129,37,25,18,20,4510.0,130.5,0.0,4379.5,1408.0,203.31
2025-11-22,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,apple_pay,new,161,131,118,26,14,10,10,2210.0,65.8,518.0,1626.2,696.0,0.0
2025-11-23,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,new,129,110,103,22,13,7,7,1593.0,0.0,179.0,1414.0,503.0,0.0
2025-11-23,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,new,86,67,68,14,8,5,7,1263.0,0.0,0.0,1263.0,352.0,0.0
2025-11-23,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,returning,146,132,108,22,15,11,11,2439.0,44.7,0.0,2394.3,769.0,0.0
2025-11-24,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,visa,new,77,56,61,17,9,5,5,1125.0,68.7,0.0,1056.3,349.0,71.82
2025-11-24,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,returning,126,111,100,23,14,10,10,2330.0,101.5,0.0,2228.5,738.0,0.0
2025-11-24,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,new,95,77,69,16,9,5,5,1225.0,0.0,199.0,1026.0,399.0,106.66
2025-11-25,Email,newsletter,email,Lifecycle,desktop,Dammam,mastercard,returning,137,109,100,25,13,8,8,1812.0,28.8,0.0,1783.2,562.0,0.0
2025-11-25,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,new,113,97,89,22,15,10,10,2210.0,83.6,159.0,1967.4,696.0,0.0
2025-11-25,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,new,164,137,122,25,14,9,10,2100.0,17.9,0.0,2082.1,628.0,0.0
2025-11-26,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,new,95,83,67,13,7,5,6,1124.0,26.8,0.0,1097.2,317.0,0.0
2025-11-26,Paid Search,google,cpc,KSA Growth,mobile,Khobar,visa,new,92,82,70,16,9,5,6,1174.0,0.0,0.0,1174.0,356.0,94.42
2025-11-26,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,new,117,91,88,19,13,7,7,1713.0,27.9,0.0,1685.1,563.0,82.91
2025-11-27,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,new,182,158,120,24,14,10,11,2529.0,0.0,0.0,2529.0,799.0,0.0
2025-11-27,Direct,direct,none,Unassigned,desktop,Jeddah,mastercard,new,174,149,125,34,18,11,12,2618.0,93.6,0.0,2524.4,821.0,0.0
2025-11-27,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,returning,102,74,68,16,11,8,8,1692.0,51.8,0.0,1640.2,516.0,0.0
2025-11-28,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,new,123,107,92,17,10,6,6,1394.0,35.9,179.0,1179.1,442.0,169.91
2025-11-28,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,stc_pay,returning,150,114,107,25,16,9,9,1941.0,43.8,0.0,1897.2,585.0,159.48
2025-11-28,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,visa,new,166,127,106,22,13,9,9,2041.0,38.8,0.0,2002.2,653.0,0.0
2025-11-29,Direct,direct,none,Unassigned,tablet,Madinah,visa,returning,89,76,68,14,7,5,6,1194.0,13.9,0.0,1180.1,364.0,0.0
2025-11-29,Email,newsletter,email,Lifecycle,mobile,Khobar,mada,new,73,64,49,13,8,5,5,1325.0,48.8,0.0,1276.2,445.0,0.0
2025-11-29,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mastercard,new,168,137,117,33,20,13,14,3246.0,13.9,0.0,3232.1,1038.0,0.0
2025-11-30,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,new,152,116,114,23,12,8,8,1872.0,38.8,0.0,1833.2,586.0,180.73
2025-11-30,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,new,112,98,92,24,13,7,7,1363.0,8.9,0.0,1354.1,395.0,0.0
2025-11-30,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,new,166,132,126,29,16,9,9,2121.0,48.8,0.0,2072.2,673.0,192.35
2025-12-01,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,new,113,83,91,16,11,7,8,1712.0,67.7,189.0,1455.3,512.0,0.0
2025-12-01,Organic Search,google,organic,Always-on SEO,tablet,Makkah,visa,new,84,64,66,16,10,6,6,1294.0,18.9,0.0,1275.1,398.0,0.0
2025-12-01,Direct,direct,none,Unassigned,mobile,Madinah,mada,returning,137,112,107,25,14,9,9,2031.0,43.8,0.0,1987.2,629.0,0.0
2025-12-02,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,new,80,69,65,15,8,4,4,966.0,27.9,0.0,938.1,308.0,0.0
2025-12-02,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,returning,147,120,104,27,16,9,9,1921.0,38.8,0.0,1882.2,593.0,195.67
2025-12-02,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,new,135,105,97,20,13,9,9,1831.0,52.7,0.0,1778.3,548.0,183.41
2025-12-03,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,returning,121,99,81,22,14,9,9,1851.0,17.9,0.0,1833.1,559.0,0.0
2025-12-03,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,new,154,111,123,30,21,14,17,3823.0,84.6,0.0,3738.4,1206.0,0.0
2025-12-03,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,new,114,89,93,17,10,6,6,1514.0,0.0,359.0,1155.0,500.0,0.0
2025-12-04,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,new,177,154,140,34,19,12,13,2867.0,61.7,224.1,2581.2,889.0,232.13
2025-12-04,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,new,98,70,62,14,8,5,6,1494.0,0.0,0.0,1494.0,479.0,114.61
2025-12-04,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,new,154,126,119,29,17,11,12,2678.0,24.9,224.1,2429.0,834.0,0.0
