order_id,tracking_transaction_id,order_date,anonymous_customer_id,customer_type,channel,source,medium,campaign,device,city,payment_method,coupon_group,order_status,gross_revenue_sar,discount_sar,refund_sar,net_revenue_sar
SYN-20250306-2-05,TX-250306-2-05,2025-03-06,CUST-00991,new,Direct,direct,none,Unassigned,mobile,Madinah,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20250306-2-06,TX-250306-2-06,2025-03-06,CUST-01008,new,Direct,direct,none,Unassigned,mobile,Madinah,mada,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250307-0-00,TX-250307-0-00,2025-03-07,CUST-00715,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,none,completed,89.0,0.0,0.0,89.0
SYN-20250307-0-01,TX-250307-0-01,2025-03-07,CUST-00732,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250307-0-02,TX-250307-0-02,2025-03-07,CUST-00749,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,none,completed,249.0,0.0,0.0,249.0
SYN-20250307-0-03,TX-250307-0-03,2025-03-07,CUST-00766,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20250307-0-04,TX-250307-0-04,2025-03-07,CUST-00783,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20250307-1-00,TX-250307-1-00,2025-03-07,CUST-00816,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20250307-1-01,TX-250307-1-01,2025-03-07,CUST-00833,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20250307-1-02,TX-250307-1-02,2025-03-07,CUST-00850,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250307-1-03,TX-250307-1-03,2025-03-07,CUST-00867,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,refunded,329.0,0.0,329.0,0.0
SYN-20250307-1-04,TX-250307-1-04,2025-03-07,CUST-00884,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250307-1-05,TX-250307-1-05,2025-03-07,CUST-00901,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,campaign,completed,279.0,27.9,0.0,251.1
SYN-20250307-1-06,TX-250307-1-06,2025-03-07,CUST-00918,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,199.0,0.0,0.0,199.0
SYN-20250307-1-07,TX-250307-1-07,2025-03-07,CUST-00935,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20250307-1-08,TX-250307-1-08,2025-03-07,CUST-00952,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20250307-1-09,TX-250307-1-09,2025-03-07,CUST-00969,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,campaign,completed,89.0,8.9,0.0,80.1
SYN-20250307-1-10,TX-250307-1-10,2025-03-07,CUST-00986,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,campaign,completed,179.0,17.9,0.0,161.1
SYN-20250307-1-11,TX-250307-1-11,2025-03-07,CUST-01003,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,249.0,0.0,0.0,249.0
SYN-20250307-1-12,TX-250307-1-12,2025-03-07,CUST-01020,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,438.0,0.0,0.0,438.0
SYN-20250307-1-13,TX-250307-1-13,2025-03-07,CUST-01037,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20250307-1-14,TX-250307-1-14,2025-03-07,CUST-01054,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250307-1-15,TX-250307-1-15,2025-03-07,CUST-01071,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,329.0,0.0,0.0,329.0
SYN-20250307-1-16,TX-250307-1-16,2025-03-07,CUST-01088,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,159.0,0.0,0.0,159.0
SYN-20250307-2-00,TX-250307-2-00,2025-03-07,CUST-00917,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250307-2-01,TX-250307-2-01,2025-03-07,CUST-00934,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250307-2-02,TX-250307-2-02,2025-03-07,CUST-00951,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,campaign,completed,279.0,27.9,0.0,251.1
SYN-20250307-2-03,TX-250307-2-03,2025-03-07,CUST-00968,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250307-2-04,TX-250307-2-04,2025-03-07,CUST-00985,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,refunded,359.0,0.0,359.0,0.0
SYN-20250308-0-00,TX-250308-0-00,2025-03-08,CUST-00726,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20250308-0-01,TX-250308-0-01,2025-03-08,CUST-00743,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250308-0-02,TX-250308-0-02,2025-03-08,CUST-00760,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250308-0-03,TX-250308-0-03,2025-03-08,CUST-00777,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,campaign,completed,279.0,27.9,0.0,251.1
SYN-20250308-0-04,TX-250308-0-04,2025-03-08,CUST-00794,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,campaign,completed,199.0,19.9,0.0,179.1
SYN-20250308-0-05,TX-250308-0-05,2025-03-08,CUST-00811,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250308-0-06,TX-250308-0-06,2025-03-08,CUST-00828,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250308-1-00,TX-250308-1-00,2025-03-08,CUST-00827,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250308-1-01,TX-250308-1-01,2025-03-08,CUST-00844,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,199.0,19.9,0.0,179.1
SYN-20250308-1-02,TX-250308-1-02,2025-03-08,CUST-00861,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250308-1-03,TX-250308-1-03,2025-03-08,CUST-00878,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250308-1-04,TX-250308-1-04,2025-03-08,CUST-00895,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250308-1-05,TX-250308-1-05,2025-03-08,CUST-00912,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250308-1-06,TX-250308-1-06,2025-03-08,CUST-00929,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250308-1-07,TX-250308-1-07,2025-03-08,CUST-00946,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250308-1-08,TX-250308-1-08,2025-03-08,CUST-00963,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,139.0,13.9,0.0,125.1
SYN-20250308-1-09,TX-250308-1-09,2025-03-08,CUST-00980,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20250308-1-10,TX-250308-1-10,2025-03-08,CUST-00997,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250308-1-11,TX-250308-1-11,2025-03-08,CUST-01014,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250308-1-12,TX-250308-1-12,2025-03-08,CUST-01031,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250308-1-13,TX-250308-1-13,2025-03-08,CUST-01048,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250308-2-00,TX-250308-2-00,2025-03-08,CUST-00928,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20250308-2-01,TX-250308-2-01,2025-03-08,CUST-00945,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,campaign,completed,89.0,8.9,0.0,80.1
SYN-20250308-2-02,TX-250308-2-02,2025-03-08,CUST-00962,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,179.0,0.0,0.0,179.0
SYN-20250308-2-03,TX-250308-2-03,2025-03-08,CUST-00979,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,249.0,0.0,0.0,249.0
SYN-20250308-2-04,TX-250308-2-04,2025-03-08,CUST-00996,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,219.0,0.0,0.0,219.0
SYN-20250308-2-05,TX-250308-2-05,2025-03-08,CUST-01013,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20250308-2-06,TX-250308-2-06,2025-03-08,CUST-01030,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,189.0,0.0,0.0,189.0
SYN-20250308-2-07,TX-250308-2-07,2025-03-08,CUST-01047,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20250308-2-08,TX-250308-2-08,2025-03-08,CUST-01064,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,159.0,0.0,0.0,159.0
SYN-20250308-2-09,TX-250308-2-09,2025-03-08,CUST-01081,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,279.0,0.0,0.0,279.0
SYN-20250308-2-10,TX-250308-2-10,2025-03-08,CUST-01098,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,199.0,0.0,0.0,199.0
SYN-20250308-2-11,TX-250308-2-11,2025-03-08,CUST-01115,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,359.0,0.0,0.0,359.0
SYN-20250308-2-12,TX-250308-2-12,2025-03-08,CUST-01132,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20250308-2-13,TX-250308-2-13,2025-03-08,CUST-01149,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,89.0,0.0,0.0,89.0
SYN-20250308-2-14,TX-250308-2-14,2025-03-08,CUST-01166,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,campaign,completed,179.0,17.9,0.0,161.1
SYN-20250308-2-15,TX-250308-2-15,2025-03-08,CUST-01183,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,498.0,0.0,0.0,498.0
SYN-20250308-2-16,TX-250308-2-16,2025-03-08,CUST-01200,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,219.0,0.0,0.0,219.0
SYN-20250309-0-00,TX-250309-0-00,2025-03-09,CUST-00737,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,359.0,0.0,0.0,359.0
SYN-20250309-0-01,TX-250309-0-01,2025-03-09,CUST-00754,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20250309-0-02,TX-250309-0-02,2025-03-09,CUST-00771,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,89.0,0.0,0.0,89.0
SYN-20250309-0-03,TX-250309-0-03,2025-03-09,CUST-00788,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,179.0,0.0,0.0,179.0
SYN-20250309-0-04,TX-250309-0-04,2025-03-09,CUST-00805,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,refunded,249.0,24.9,224.1,0.0
SYN-20250309-0-05,TX-250309-0-05,2025-03-09,CUST-00822,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,219.0,0.0,0.0,219.0
SYN-20250309-0-06,TX-250309-0-06,2025-03-09,CUST-00839,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20250309-0-07,TX-250309-0-07,2025-03-09,CUST-00856,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,completed,378.0,37.8,0.0,340.2
SYN-20250309-0-08,TX-250309-0-08,2025-03-09,CUST-00873,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20250309-0-09,TX-250309-0-09,2025-03-09,CUST-00890,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,159.0,0.0,0.0,159.0
SYN-20250309-0-10,TX-250309-0-10,2025-03-09,CUST-00907,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,279.0,0.0,0.0,279.0
SYN-20250309-0-11,TX-250309-0-11,2025-03-09,CUST-00924,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,199.0,0.0,0.0,199.0
SYN-20250309-1-00,TX-250309-1-00,2025-03-09,CUST-00838,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250309-1-01,TX-250309-1-01,2025-03-09,CUST-00855,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,249.0,0.0,0.0,249.0
SYN-20250309-1-02,TX-250309-1-02,2025-03-09,CUST-00872,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20250309-1-03,TX-250309-1-03,2025-03-09,CUST-00889,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,278.0,0.0,0.0,278.0
SYN-20250309-1-04,TX-250309-1-04,2025-03-09,CUST-00906,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,189.0,0.0,0.0,189.0
SYN-20250309-1-05,TX-250309-1-05,2025-03-09,CUST-00923,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20250309-1-06,TX-250309-1-06,2025-03-09,CUST-00940,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20250309-1-07,TX-250309-1-07,2025-03-09,CUST-00957,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,558.0,0.0,0.0,558.0
SYN-20250309-1-08,TX-250309-1-08,2025-03-09,CUST-00974,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20250309-1-09,TX-250309-1-09,2025-03-09,CUST-00991,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,359.0,0.0,0.0,359.0
SYN-20250309-1-10,TX-250309-1-10,2025-03-09,CUST-01008,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20250309-1-11,TX-250309-1-11,2025-03-09,CUST-01025,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,refunded,178.0,0.0,178.0,0.0
SYN-20250309-1-12,TX-250309-1-12,2025-03-09,CUST-01042,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250309-1-13,TX-250309-1-13,2025-03-09,CUST-01059,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,campaign,completed,249.0,24.9,0.0,224.1
SYN-20250309-1-14,TX-250309-1-14,2025-03-09,CUST-01076,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20250309-1-15,TX-250309-1-15,2025-03-09,CUST-01093,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20250309-1-16,TX-250309-1-16,2025-03-09,CUST-01110,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,189.0,0.0,0.0,189.0
SYN-20250309-1-17,TX-250309-1-17,2025-03-09,CUST-01127,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250309-1-18,TX-250309-1-18,2025-03-09,CUST-01144,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250309-1-19,TX-250309-1-19,2025-03-09,CUST-01161,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20250309-1-20,TX-250309-1-20,2025-03-09,CUST-01178,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20250309-2-00,TX-250309-2-00,2025-03-09,CUST-00939,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,completed,139.0,13.9,0.0,125.1
SYN-20250309-2-01,TX-250309-2-01,2025-03-09,CUST-00956,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,completed,189.0,18.9,0.0,170.1
SYN-20250309-2-02,TX-250309-2-02,2025-03-09,CUST-00973,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250309-2-03,TX-250309-2-03,2025-03-09,CUST-00990,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250309-2-04,TX-250309-2-04,2025-03-09,CUST-01007,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,refunded,279.0,0.0,279.0,0.0
SYN-20250309-2-05,TX-250309-2-05,2025-03-09,CUST-01024,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,199.0,0.0,0.0,199.0
SYN-20250309-2-06,TX-250309-2-06,2025-03-09,CUST-01041,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,refunded,359.0,0.0,359.0,0.0
SYN-20250309-2-07,TX-250309-2-07,2025-03-09,CUST-01058,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20250309-2-08,TX-250309-2-08,2025-03-09,CUST-01075,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,completed,89.0,8.9,0.0,80.1
SYN-20250309-2-09,TX-250309-2-09,2025-03-09,CUST-01092,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,completed,179.0,17.9,0.0,161.1
SYN-20250309-2-10,TX-250309-2-10,2025-03-09,CUST-01109,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,249.0,0.0,0.0,249.0
SYN-20250310-0-00,TX-250310-0-00,2025-03-10,CUST-00748,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20250310-0-01,TX-250310-0-01,2025-03-10,CUST-00765,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,campaign,completed,139.0,13.9,0.0,125.1
SYN-20250310-0-02,TX-250310-0-02,2025-03-10,CUST-00782,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250310-0-03,TX-250310-0-03,2025-03-10,CUST-00799,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,329.0,0.0,0.0,329.0
SYN-20250310-0-04,TX-250310-0-04,2025-03-10,CUST-00816,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,159.0,0.0,0.0,159.0
SYN-20250310-0-05,TX-250310-0-05,2025-03-10,CUST-00833,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,campaign,completed,279.0,27.9,0.0,251.1
SYN-20250310-1-00,TX-250310-1-00,2025-03-10,CUST-00849,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250310-1-01,TX-250310-1-01,2025-03-10,CUST-00866,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250310-1-02,TX-250310-1-02,2025-03-10,CUST-00883,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250310-1-03,TX-250310-1-03,2025-03-10,CUST-00900,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,campaign,completed,199.0,19.9,0.0,179.1
SYN-20250310-1-04,TX-250310-1-04,2025-03-10,CUST-00917,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250310-1-05,TX-250310-1-05,2025-03-10,CUST-00934,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250310-1-06,TX-250310-1-06,2025-03-10,CUST-00951,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,178.0,0.0,0.0,178.0
SYN-20250310-1-07,TX-250310-1-07,2025-03-10,CUST-00968,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250310-1-08,TX-250310-1-08,2025-03-10,CUST-00985,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,campaign,completed,498.0,49.8,0.0,448.2
SYN-20250310-1-09,TX-250310-1-09,2025-03-10,CUST-01002,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,438.0,0.0,0.0,438.0
SYN-20250310-1-10,TX-250310-1-10,2025-03-10,CUST-01019,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250310-2-00,TX-250310-2-00,2025-03-10,CUST-00950,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250310-2-01,TX-250310-2-01,2025-03-10,CUST-00967,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,campaign,completed,359.0,35.9,0.0,323.1
SYN-20250310-2-02,TX-250310-2-02,2025-03-10,CUST-00984,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250310-2-03,TX-250310-2-03,2025-03-10,CUST-01001,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250310-2-04,TX-250310-2-04,2025-03-10,CUST-01018,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,campaign,completed,179.0,17.9,0.0,161.1
SYN-20250310-2-05,TX-250310-2-05,2025-03-10,CUST-01035,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,campaign,refunded,249.0,24.9,224.1,0.0
SYN-20250310-2-06,TX-250310-2-06,2025-03-10,CUST-01052,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,219.0,0.0,0.0,219.0
